player_id,player,player_role,key_cricinfo,role,final_role
e8b5ea8d,A McGrath,Batter,16975,Allrounder,Allrounder
e8d7b493,Manjural Islam Rana,Batter,55991,Bowler,Bowler
e938e1bc,P Kumar,Unclassified,30732,Bowler,Bowler
e93b6c95,G Singh,Batter,870013,,Batter
e94915e6,SM Curran,Batter,662973,Allrounder,Allrounder
e957b38f,AR McBrine,Batter,417381,Bowling Allrounder,Bowling Allrounder
e95cd1f5,S Dhamala,Batter,701211,,Batter
e9630504,Shaiman Anwar,Batter,43121,Top order Batter,Batter
e97aefe2,SI Mahmood,Unclassified,17944,Bowler,Bowler
e9987a94,C Overton,Unclassified,464626,Bowling Allrounder,Bowling Allrounder
e9a870ed,AC Evans,Bowler,399259,Bowler,Bowler
e9c14262,MS Tshabalala,Unclassified,47663,Bowler,Bowler
ea0cdc12,BAW Mendis,Bowler,268739,Bowler,Bowler
ea3ffd1b,NO Miller,Unclassified,52622,Bowler,Bowler
ea42ddb9,ME Trescothick,Batter,21585,Opening Batter,Batter
ea59139a,Wasim Ali,Batter,1058938,,Batter
eaa76d3c,C Green,Batter,1076713,Batting Allrounder,Batting Allrounder
eade4650,DJ Mitchell,All-Rounder,381743,Batting Allrounder,Batting Allrounder
eb2d5fe7,Anwar Ali,Unclassified,232491,Bowler,Bowler
eb7af112,Mohammad Tauqir,Unclassified,25601,Bowler,Bowler
eb9cb105,SC Meaker,Unclassified,297634,Bowler,Bowler
eba6a852,SCJ Broad,Bowler,10617,Bowler,Bowler
ec02b798,WTS Porterfield,Batter,24611,Batter,Batter
ec4dada1,MN Waller,Batter,55872,Batter,Batter
ec526fca,JP Maher,Batter,6462,Opening Batter,Batter
ec9db8a7,Musa Ahmed,Batter,1184439,Opening Batter,Batter
ecaad7d2,RW Sims,Unclassified,55774,,Unclassified
ed6894af,D Foxcroft,Batter,596099,Allrounder,Allrounder
ed70ac05,BP Kruger,Unclassified,297517,Bowler,Bowler
ed90abe4,AP Devcich,Batter,36948,Opening Batter,Batter
edfe226f,Omid Shafi Rahman,Unclassified,1411895,Bowler,Bowler
ee229588,S Movva,Batter,1206190,Wicketkeeper Batter,Batter
ee5aa838,AGR Loudon,Unclassified,16388,,Unclassified
ee7d0c82,GD McGrath,Bowler,6565,Bowler,Bowler
ee95065d,Irfan Khan,Unclassified,1199426,Middle order Batter,Batter
ee9bdbc8,Zulqarnain Haider,Unclassified,43860,Wicketkeeper Batter,Batter
eea6b7f1,SP Fleming,Batter,37000,Top order Batter,Batter
eeeebf82,HA Varaiya,Unclassified,254114,Bowler,Bowler
eef2536f,Avesh Khan,Unclassified,694211,Bowler,Bowler
ef18b66e,Taskin Ahmed,Bowler,538506,Bowler,Bowler
ef5cbaf6,NFI McCallum,Batter,25430,Middle order Batter,Batter
ef6aea67,PHT Kaushal,Unclassified,465797,Bowler,Bowler
ef7a904e,AA Shafique,Batter,513005,,Batter
efa04f87,N Fernandes,Unclassified,334946,Batter,Batter
efb04d81,TK Canning,Unclassified,36632,,Unclassified
f011dfa3,RC Irani,Batter,15403,Allrounder,Allrounder
f048bb41,JM Mennie,Unclassified,439288,Bowler,Bowler
f05fe9b1,JA Simpson,Unclassified,21440,Wicketkeeper Batter,Batter
f0e293b0,Zahoor Khan,Bowler,384525,Bowler,Bowler
f0e58a83,SKW Kelly,Unclassified,252869,Bowler,Bowler
f0e722e0,Usman Shinwari,Bowler,697279,Bowler,Bowler
f0f628c7,MM Patel,Bowler,32965,Bowler,Bowler
f144d99b,Yasir Hameed,Batter,43656,Top order Batter,Batter
f14c62e4,PA Nixon,Unclassified,18023,Top order Batter,Batter
f17971df,BG Rogers,Batter,55736,,Batter
f190c775,K Tathgur,Unclassified,1206188,Batter,Batter
f19ccfad,Washington Sundar,Bowler,719715,Bowling Allrounder,Bowling Allrounder
f1cb042f,PT Collins,Bowler,51479,Bowler,Bowler
f1f99156,TH David,Unclassified,892749,Middle order Batter,Batter
f21043a5,MDKJ Perera,Batter,300631,Wicketkeeper Batter,Batter
f233bbb4,ST Jayasuriya,All-Rounder,49209,Allrounder,Allrounder
f24c6701,M Theekshana,Bowler,1138316,Bowler,Bowler
f2665768,A Phillip,Unclassified,914467,Bowler,Bowler
f27f89e8,AR White,Batter,24286,Allrounder,Allrounder
f2800ef3,Yasir Shah,Unclassified,43685,Bowler,Bowler
f28a60e0,Saad Bin Zafar,Bowler,359746,Allrounder,Allrounder
f3171936,BW Hilfenhaus,Unclassified,5941,Bowler,Bowler
f32dbc84,CJ Chibhabha,Batter,55354,Top order Batter,Batter
f390904d,GH Bodi,Batter,44089,Opening Batter,Batter
f3abd0c9,DR Briggs,Unclassified,310107,Bowler,Bowler
f3bde2b3,KDK Vithanage,Batter,342616,Middle order Batter,Batter
f3be8d36,Bilal Asif,Bowler,498875,Allrounder,Allrounder
f3cb53a1,MV Boucher,Batter,44111,Wicketkeeper Batter,Batter
f407e354,M van Jaarsveld,Batter,47700,Top order Batter,Batter
f41598c1,AN Cook,Batter,11728,Opening Batter,Batter
f42064d5,CN Greaves,Bowler,873199,Bowler,Bowler
f427e63e,NRJ Croes,Batter,1191381,Batter,Batter
f43dd8c2,SM Sharif,Bowler,414970,Bowler,Bowler
f44af07f,C White,Bowler,22403,Allrounder,Allrounder
f468293b,JN Loftie-Eaton,All-Rounder,1071473,Batting Allrounder,Batting Allrounder
f476d2a5,Asad Ali,Unclassified,222728,Bowler,Bowler
f4d6a5b0,R Murray,Batter,696139,Wicketkeeper,Unclassified
f5180fe6,MG Johnson,Bowler,6033,Bowler,Bowler
f5390243,CD McMillan,Batter,37712,Batter,Batter
f53b3e1d,Karan KC,Bowler,800675,Allrounder,Allrounder
f55c526f,T Maruma,Batter,235524,Top order Batter,Batter
f56cd097,Rubel Hossain,Bowler,300619,Bowler,Bowler
f5715b48,Ali Naseer,All-Rounder,1212829,Allrounder,Allrounder
f5821615,JS Patel,Unclassified,38141,Bowler,Bowler
f58839ad,GA Manou,Unclassified,6480,Wicketkeeper Batter,Batter
f5c198fb,SP Patil,Batter,447458,Wicketkeeper Batter,Batter
f5ef7ac3,TSS Mackintosh,Batter,1195674,Middle order Batter,Batter
f5f18a18,S Randiv,Bowler,50438,Bowler,Bowler
f6571355,CK Tshuma,Unclassified,959823,Bowler,Bowler
f6b5d11a,PDRL Perera,Unclassified,49870,Bowler,Bowler
f6c2659d,Aizaz Khan,Batter,401540,Allrounder,Allrounder
f708a0bc,GB Hogg,Bowler,5681,Allrounder,Allrounder
f71de062,OL Pitcher,Batter,23702,Allrounder,Allrounder
f752db61,JL Pattinson,Unclassified,272465,Bowler,Bowler
f76d7466,JN Malan,Batter,605680,Top order Batter,Batter
f76ffa81,N Hussain,Batter,14325,Top order Batter,Batter
f771a151,EC Rainsford,Unclassified,55740,Bowler,Bowler
f78e7113,S Prasanna,Batter,268740,Allrounder,Allrounder
f7b2cbe8,C Viljoen,Bowler,387845,Allrounder,Allrounder
f7c3d426,CK Holder,Unclassified,914519,Bowler,Bowler
f7d267f7,NP Kenjige,Bowler,1041679,Bowler,Bowler
f8035c2a,BDH Stevens,Unclassified,370034,,Unclassified
f80682f8,Ravinderpal Singh,Unclassified,1159653,Batter,Batter
f834dcfc,L Ngidi,Bowler,542023,Bowler,Bowler
f842c2cf,MJ Clarke,Batter,4578,Middle order Batter,Batter
f846de6a,MN Samuels,Batter,52983,Top order Batter,Batter
f892fcf9,L Sipamla,Unclassified,698143,Bowler,Bowler
f8c72766,D Heyliger,Bowler,1061467,Bowler,Bowler
f8f2ec39,MMA Jonkman,Unclassified,306982,Bowler,Bowler
f8fd6e3f,Ahmed Shehzad,Batter,259410,Opening Batter,Batter
f93b43dd,SK Patel,Batter,532853,Wicketkeeper Batter,Batter
f987245c,AM Ellis,Bowler,36993,Allrounder,Allrounder
f994f4ca,AR Berenger,Batter,384817,Opening Batter,Batter
f9a87783,KL Tucker,Batter,23729,Batter,Batter
f9e6e7ef,Shahbaz Ahmed,Bowler,1159711,Allrounder,Allrounder
fa1aa7e7,D Langford-Smith,Unclassified,243942,,Unclassified
fa433be6,M Labuschagne,Batter,787987,Batter,Batter
fa463154,AB Agarkar,Bowler,26184,Bowler,Bowler
fb0abc20,Haseeb Amjad,Bowler,539305,Bowler,Bowler
fb16f6e7,MQ Sheikh,Batter,25434,Batter,Batter
fb2d1dda,N Rana,Unclassified,604527,Middle order Batter,Batter
fb3e0d39,C Karunaratne,All-Rounder,623695,Bowling Allrounder,Bowling Allrounder
fb66ce1f,CH Morris,Batter,439952,Bowling Allrounder,Bowling Allrounder
fbaa61d2,KO Otieno,Batter,24714,Opening Batter,Batter
fbb657bb,Babar Hayat,Batter,539304,Batter,Batter
fbc5b9e2,Akram Khan,Unclassified,56221,Middle order Batter,Batter
fbc5c0c6,RDM Leverock,Bowler,23742,Bowler,Bowler
fbcfa528,T Munyonga,Batter,1122853,Allrounder,Allrounder
fbdc8309,B Sharki,Batter,1072487,Middle order Batter,Batter
fc2fffb5,Abdullah Shafique,Batter,922941,Top order Batter,Batter
fc4375ef,BFW de Leede,All-Rounder,1036191,Batting Allrounder,Batting Allrounder
fc54ef7a,BB Seebaran,Unclassified,23785,,Unclassified
fc55ec67,MR Adair,Batter,526441,Bowling Allrounder,Bowling Allrounder
fc5b1bcc,A Shamshudeen,Unclassified,23866,Opening Batter,Batter
fcbf5a30,D Gough,Bowler,13411,Bowler,Bowler
fccf5309,PA Desai,Bowler,440977,Bowler,Bowler
fce581b5,Khushdil Shah,Batter,716733,Allrounder,Allrounder
fd093ca9,PL Harris,Bowler,45568,Bowler,Bowler
fd201eb4,Shahzaib Hasan,Batter,370846,Opening Batter,Batter
fd2bf2a0,Umar Akmal,Batter,317273,Middle order Batter,Batter
fd483a3e,V Shetty,Unclassified,342182,Middle order Batter,Batter
fd4afedb,N Ncube,Unclassified,333002,Bowler,Bowler
fd67a507,DI Joyce,Batter,24603,,Batter
fd770945,BT Foakes,Unclassified,364788,Wicketkeeper Batter,Batter
fd835ab3,DJ Hussey,Batter,5766,Allrounder,Allrounder
fd8f11e9,JM How,Batter,37265,Top order Batter,Batter
fdac5295,JAH Marshall,Batter,37698,Batter,Batter
fdb8ed0d,SD Parry,Bowler,215058,Bowler,Bowler
fdd414ab,Al Sahariar,Batter,56219,Top order Batter,Batter
fdedb37c,SM Katich,Batter,6128,Batter,Batter
fe11caa6,WP Saha,Unclassified,279810,Wicketkeeper Batter,Batter
fe366f34,C Connolly,Batter,1210488,Batting Allrounder,Batting Allrounder
fe5175ce,Yasir Mohammad,Unclassified,1294031,,Unclassified
fe763256,Y Venugopal Rao,Batter,35805,Middle order Batter,Batter
fe93fd9d,RA Jadeja,All-Rounder,234675,Allrounder,Allrounder
feb37330,Moin Khan,Batter,41306,Wicketkeeper Batter,Batter
fec50c96,SMA Priyanjan,Batter,233802,Allrounder,Allrounder
fef92afc,SC Kuggeleijn,Bowler,539548,Bowling Allrounder,Bowling Allrounder
ff014c34,HG Munsey,Batter,671805,Opening Batter,Batter
ff077124,Kamran Akmal,Batter,41028,Wicketkeeper Batter,Batter
ff154ecd,JM Cox,Batter,1112537,Wicketkeeper Batter,Batter
ff1e12a0,AJ Turner,Unclassified,500268,Middle order Batter,Batter
ff1ec94d,R Klein,Unclassified,594996,Bowler,Bowler
ff3f6fc1,Mohammad Haris,Batter,1205559,Wicketkeeper Batter,Batter
ff6a7ab5,R Trumpelmann,Bowler,698317,Bowler,Bowler
ffb504b1,XM Marshall,Batter,52626,Opening Batter,Batter
ffe699c0,CJ Jordan,Unclassified,288992,Bowler,Bowler
